si,dong,location,latitude,longitude,지번주소,도로명주소
제주시,조천읍,"33.51455,126.69342",33.51455,126.69341999999999,제주특별자치도 제주시 조천읍 선흘리 3383-2,제주특별자치도 제주시 조천읍 북선로 305
제주시,조천읍,"33.49276,126.68148",33.49276,126.68148000000001,제주특별자치도 제주시 조천읍 와산리 1707,제주특별자치도 제주시 조천읍 함와로 577
제주시,조천읍,"33.48015,126.70207",33.48015,126.70206999999999,제주특별자치도 제주시 조천읍 선흘리 1997,제주특별자치도 제주시 조천읍 선교로 264
제주시,조천읍,"33.48208,126.69157",33.482079999999996,126.69157,제주특별자치도 제주시 조천읍 와산리 245-2,제주특별자치도 제주시 조천읍 와선로 162-5
제주시,구좌읍,"33.528690000000005,126.83915",33.528690000000005,126.83915,제주특별자치도 제주시 구좌읍 평대리 3344,제주특별자치도 제주시 구좌읍 비자림로 2729
제주시,구좌읍,"33.53098,126.77188",33.53098,126.77188000000001,제주특별자치도 제주시 구좌읍 월정리 산 37,
제주시,구좌읍,"33.5235,126.85325",33.5235,126.85325,제주특별자치도 제주시 구좌읍 세화리 1531-3,제주특별자치도 제주시 구좌읍 구좌로 16
제주시,구좌읍,"33.52432,126.8495",33.52432,126.8495,제주특별자치도 제주시 구좌읍 평대리 3344,제주특별자치도 제주시 구좌읍 일주동로 3084
제주시,구좌읍,"33.53613,126.77247",33.53613,126.77247,제주특별자치도 제주시 구좌읍 김녕리 산 38-1,제주특별자치도 제주시 구좌읍 만장굴길 122
제주시,구좌읍,"33.51767,126.76983",33.51767,126.76983,제주특별자치도 제주시 구좌읍 행원리 산 31,
제주시,구좌읍,"33.47129,126.77146",33.47129,126.77146,제주특별자치도 제주시 구좌읍 송당리 1172-3,제주특별자치도 제주시 구좌읍 중산간동로 2139-1
제주시,구좌읍,"33.53604,126.77249",33.53604,126.77248999999999,제주특별자치도 제주시 구좌읍 김녕리 산 38-1,제주특별자치도 제주시 구좌읍 만장굴길 122
제주시,구좌읍,"33.503170000000004,126.76711",33.503170000000004,126.76711,제주특별자치도 제주시 구좌읍 덕천리 482-1,제주특별자치도 제주시 구좌읍 덕평로 325-3
제주시,구좌읍,"33.50529,126.7722",33.50529,126.7722,제주특별자치도 제주시 구좌읍 덕천리 1796,제주특별자치도 제주시 구좌읍 덕행로 574
제주시,구좌읍,"33.51593,126.88421",33.51593,126.88421000000001,제주특별자치도 제주시 구좌읍 하도리 1209-2,제주특별자치도 제주시 구좌읍 하도7길 1
제주시,구좌읍,"33.55422,126.74795",33.55422,126.74795,제주특별자치도 제주시 구좌읍 김녕리 6194,제주특별자치도 제주시 구좌읍 김녕로 93
제주시,구좌읍,"33.52722,126.8814",33.52722,126.8814,제주특별자치도 제주시 구좌읍 하도리 3352,제주특별자치도 제주시 구좌읍 하도3길 114
제주시,구좌읍,"33.50877,126.88738",33.50877,126.88738000000001,제주특별자치도 제주시 구좌읍 하도리 산 9-1,제주특별자치도 제주시 구좌읍 하도13길 4
제주시,구좌읍,"33.53455,126.79616",33.53455,126.79616000000001,제주특별자치도 제주시 구좌읍 행원리 2333-18,제주특별자치도 제주시 구좌읍 행원용사촌길 1
제주시,구좌읍,"33.49647,126.90913",33.49647,126.90913,제주특별자치도 제주시 구좌읍 종달리 486-6,제주특별자치도 제주시 구좌읍 종달로1길 133
서귀포시,성산읍,"33.435590000000005,126.91621",33.435590000000005,126.91621,제주특별자치도 서귀포시 성산읍 고성리 580-1,제주특별자치도 서귀포시 성산읍 환해장성로 945-4
서귀포시,성산읍,"33.44769,126.88239",33.44769,126.88238999999999,제주특별자치도 서귀포시 성산읍 수산리 1208-2,제주특별자치도 서귀포시 성산읍 중산간동로 3262
제주시,구좌읍,"33.4282,126.7515",33.4282,126.7515,제주특별자치도 제주시 구좌읍 송당리 2744-6,제주특별자치도 제주시 구좌읍 번영로 2178
서귀포시,성산읍,"33.46521,126.93519",33.46521,126.93518999999999,제주특별자치도 서귀포시 성산읍 성산리 285-3,제주특별자치도 서귀포시 성산읍 성산중앙로 70-2
서귀포시,성산읍,"33.45853,126.91225",33.458529999999996,126.91225,제주특별자치도 서귀포시 성산읍 오조리 954,제주특별자치도 서귀포시 성산읍 고성오조로 169
서귀포시,성산읍,"33.45206,126.91405",33.452059999999996,126.91405,제주특별자치도 서귀포시 성산읍 고성리 1188-2,제주특별자치도 서귀포시 성산읍 고성오조로 94-1
서귀포시,성산읍,"33.462,126.91033",33.461999999999996,126.91033,제주특별자치도 서귀포시 성산읍 오조리 797-3,제주특별자치도 서귀포시 성산읍 병문로 236
서귀포시,성산읍,"33.44611,126.91261000000002",33.44611,126.91261000000002,제주특별자치도 서귀포시 성산읍 고성리 1093-13,제주특별자치도 서귀포시 성산읍 일주동로 4280
서귀포시,성산읍,"33.43687,126.9224",33.43687,126.9224,제주특별자치도 서귀포시 성산읍 고성리 186-5,제주특별자치도 서귀포시 성산읍 섭지코지로 65
서귀포시,성산읍,"33.43902,126.91925",33.43902,126.91925,제주특별자치도 서귀포시 성산읍 고성리 488-3,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6
서귀포시,성산읍,"33.40595,126.81815",33.40595,126.81815,제주특별자치도 서귀포시 성산읍 난산리 3018,제주특별자치도 서귀포시 성산읍 서성일로 241
서귀포시,성산읍,"33.447,126.91495",33.446999999999996,126.91495,제주특별자치도 서귀포시 성산읍 고성리 2747,제주특별자치도 서귀포시 성산읍 고성오조로 38
서귀포시,성산읍,"33.36172,126.83623",33.36172,126.83623,제주특별자치도 서귀포시 성산읍 신풍리 1728,제주특별자치도 서귀포시 성산읍 풍천로 238
서귀포시,성산읍,"33.40006,126.86308",33.400059999999996,126.86308000000001,제주특별자치도 서귀포시 성산읍 난산리 3018,제주특별자치도 서귀포시 성산읍 중산간동로 3861
서귀포시,성산읍,"33.40206,126.8758",33.40206,126.8758,제주특별자치도 서귀포시 성산읍 난산리 3018,제주특별자치도 서귀포시 성산읍 난산온평로 225
서귀포시,성산읍,"33.36933,126.86903",33.36933,126.86903000000001,제주특별자치도 서귀포시 성산읍 삼달리 2262,제주특별자치도 서귀포시 성산읍 일주동로 5251
서귀포시,성산읍,"33.40828,126.89775",33.40828,126.89775,제주특별자치도 서귀포시 성산읍 온평리 2822,제주특별자치도 서귀포시 성산읍 일주동로 4731
서귀포시,성산읍,"33.449459999999995,126.91505",33.449459999999995,126.91505,제주특별자치도 서귀포시 성산읍 고성리 2747,제주특별자치도 서귀포시 성산읍 고성오조로 64
서귀포시,성산읍,"33.46282,126.91028",33.46282,126.91028,제주특별자치도 서귀포시 성산읍 오조리 2210,제주특별자치도 서귀포시 성산읍 병문로 236
서귀포시,성산읍,"33.37993,126.87569",33.37993,126.87568999999999,제주특별자치도 서귀포시 성산읍 신산리 1047-3,제주특별자치도 서귀포시 성산읍 일주동로 5122
서귀포시,성산읍,"33.38233,126.87695",33.382329999999996,126.87695,제주특별자치도 서귀포시 성산읍 신산리 1026-2,제주특별자치도 서귀포시 성산읍 일주동로 5092
서귀포시,성산읍,"33.37313,126.85223",33.373129999999996,126.85223,제주특별자치도 서귀포시 성산읍 삼달리 448-2,제주특별자치도 서귀포시 성산읍 삼달로 164
서귀포시,성산읍,"33.4587,126.91228",33.4587,126.91228000000001,제주특별자치도 서귀포시 성산읍 오조리 2210,제주특별자치도 서귀포시 성산읍 오조로41번길 36
서귀포시,성산읍,"33.40745,126.897",33.40745,126.897,제주특별자치도 서귀포시 성산읍 온평리 1577-6,제주특별자치도 서귀포시 성산읍 일주동로 4744
서귀포시,성산읍,"33.37436,126.84705",33.374359999999996,126.84705,제주특별자치도 서귀포시 성산읍 삼달리 723-1,제주특별자치도 서귀포시 성산읍 삼달로216번길 2
서귀포시,성산읍,"33.40578,126.88895",33.40578,126.88895,제주특별자치도 서귀포시 성산읍 온평리 2822,제주특별자치도 서귀포시 성산읍 난산온평로 70
서귀포시,성산읍,"33.43415,126.90923",33.43415,126.90923000000001,제주특별자치도 서귀포시 성산읍 고성리 1752,제주특별자치도 서귀포시 성산읍 일주동로 4420
서귀포시,성산읍,"33.38077,126.84492",33.38077,126.84492,제주특별자치도 서귀포시 성산읍 삼달리 1057-5,제주특별자치도 서귀포시 성산읍 중산간동로 4158
서귀포시,성산읍,"33.39903,126.876",33.399029999999996,126.876,제주특별자치도 서귀포시 성산읍 난산리 224-1,제주특별자치도 서귀포시 성산읍 신난로 162
서귀포시,표선면,"33.3528,126.8389",33.3528,126.8389,제주특별자치도 서귀포시 표선면 하천리 724-3,제주특별자치도 서귀포시 표선면 하천로 145
서귀포시,표선면,"33.34723,126.84062",33.347229999999996,126.84062,제주특별자치도 서귀포시 표선면 하천리 496-1,제주특별자치도 서귀포시 표선면 하천로 73
서귀포시,성산읍,"33.36465,126.83528",33.36465,126.83528000000001,제주특별자치도 서귀포시 성산읍 신풍리 1728,제주특별자치도 서귀포시 성산읍 풍천로 271
서귀포시,표선면,"33.33973,126.84422",33.339729999999996,126.84421999999999,제주특별자치도 서귀포시 표선면 하천리 2611,제주특별자치도 서귀포시 표선면 일주동로 5662
서귀포시,표선면,"33.34502,126.84266",33.34502,126.84266000000001,제주특별자치도 서귀포시 표선면 하천리 476-3,제주특별자치도 서귀포시 표선면 하천로 37
서귀포시,성산읍,"33.36868,126.86825",33.36868,126.86825,제주특별자치도 서귀포시 성산읍 삼달리 20-2,제주특별자치도 서귀포시 성산읍 삼달로 3
서귀포시,표선면,"33.33218,126.8007",33.33218,126.8007,제주특별자치도 서귀포시 표선면 세화리 1049-3,제주특별자치도 서귀포시 표선면 돈오름로22번길 1
서귀포시,표선면,"33.33165,126.79838",33.33165,126.79838000000001,제주특별자치도 서귀포시 표선면 세화리 1121-2,제주특별자치도 서귀포시 표선면 돈오름로 4
서귀포시,표선면,"33.35014,126.7739",33.35014,126.7739,제주특별자치도 서귀포시 표선면 가시리 2042-3,제주특별자치도 서귀포시 표선면 중산간동로 5262
서귀포시,표선면,"33.36135,126.76687",33.36135,126.76687,제주특별자치도 서귀포시 표선면 가시리 2502-2,제주특별자치도 서귀포시 표선면 중산간동로 5115
서귀포시,표선면,"33.34386,126.79018",33.34386,126.79018,제주특별자치도 서귀포시 표선면 세화리 2176-3,제주특별자치도 서귀포시 표선면 가시로 349-1
서귀포시,표선면,"33.34241,126.81477",33.34241,126.81477,제주특별자치도 서귀포시 표선면 하천리 2611,제주특별자치도 서귀포시 표선면 번영로3428번길 107
서귀포시,표선면,"33.32406,126.83109",33.324059999999996,126.83108999999999,제주특별자치도 서귀포시 표선면 표선리 671-1,제주특별자치도 서귀포시 표선면 표선관정로 99
서귀포시,표선면,"33.329809999999995,126.82152",33.329809999999995,126.82151999999999,제주특별자치도 서귀포시 표선면 표선리 2068-5,제주특별자치도 서귀포시 표선면 가시로 7
서귀포시,표선면,"33.36133,126.77027",33.36133,126.77027,제주특별자치도 서귀포시 표선면 가시리 1685-3,제주특별자치도 서귀포시 표선면 가시로 658
서귀포시,표선면,"33.35236,126.77491",33.35236,126.77491,제주특별자치도 서귀포시 표선면 가시리 1989-7,제주특별자치도 서귀포시 표선면 가시로 539
서귀포시,표선면,"33.34426,126.78971",33.34426,126.78971000000001,제주특별자치도 서귀포시 표선면 가시리 251-1,제주특별자치도 서귀포시 표선면 가시로 354
서귀포시,표선면,"33.31007,126.7769",33.31007,126.7769,제주특별자치도 서귀포시 표선면 토산리 519-10,제주특별자치도 서귀포시 표선면 토산중앙로46번길 1
서귀포시,남원읍,"33.29873,126.76482",33.29873,126.76482,제주특별자치도 서귀포시 남원읍 신흥리 632-38,제주특별자치도 서귀포시 남원읍 일주동로 6654
서귀포시,남원읍,"33.3197,126.74796",33.3197,126.74796,제주특별자치도 서귀포시 남원읍 신흥리 1770-10,제주특별자치도 서귀포시 남원읍 중산간동로 5774
서귀포시,남원읍,"33.2878,126.74771",33.2878,126.74771000000001,제주특별자치도 서귀포시 남원읍 태흥리 616-2,제주특별자치도 서귀포시 남원읍 태위로 963
서귀포시,표선면,"33.324490000000004,126.76134",33.324490000000004,126.76133999999999,제주특별자치도 서귀포시 표선면 토산리 1893,제주특별자치도 서귀포시 표선면 중산간동로5570번길 53-9
서귀포시,표선면,"33.317840000000004,126.77408",33.317840000000004,126.77408,제주특별자치도 서귀포시 표선면 토산리 1035-6,제주특별자치도 서귀포시 표선면 토산중앙로 142
서귀포시,남원읍,"33.32936,126.75631",33.32936,126.75631000000001,제주특별자치도 서귀포시 남원읍 신흥리 956-1,제주특별자치도 서귀포시 남원읍 신흥고수로 386-3
서귀포시,남원읍,"33.31904,126.74618",33.31904,126.74618000000001,제주특별자치도 서귀포시 남원읍 신흥리 1769-38,제주특별자치도 서귀포시 남원읍 한신로 543
서귀포시,남원읍,"33.32072,126.75408",33.32072,126.75408,제주특별자치도 서귀포시 남원읍 신흥리 2481,제주특별자치도 서귀포시 남원읍 중산간동로 5714
